statNm,statId,addr,lat,lng,bnm,busiNm
장안현대홈타운6,EV000935,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",37.56854140273,127.0747301236,에버온,에버온
장안현대홈타운6,EV000935,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",37.56854140273,127.0747301236,에버온,에버온
장안현대홈타운7,EV000936,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",37.56818211979,127.0729469812,에버온,에버온
장안현대홈타운7,EV000936,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",37.56818211979,127.0729469812,에버온,에버온
장안현대홈타운8,EV000937,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",37.5671371505,127.072646006,에버온,에버온
장안현대홈타운8,EV000937,"서울특별시 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",37.5671371505,127.072646006,에버온,에버온
경희궁자이2단지202동07번기둥,EV000941,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.56968114648,126.9634833284,에버온,에버온
경희궁자이2단지202동07번기둥,EV000941,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.56968114648,126.9634833284,에버온,에버온
경희궁자이2단지202동07번기둥,EV000941,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.56968114648,126.9634833284,에버온,에버온
경희궁자이2단지202동23번기둥,EV000942,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.56974192508,126.9633587842,에버온,에버온
경희궁자이2단지202동23번기둥,EV000942,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.56974192508,126.9633587842,에버온,에버온
경희궁자이2단지202동23번기둥,EV000942,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.56974192508,126.9633587842,에버온,에버온
경희궁자이2단지204동,EV000943,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.57044225756,126.9627471825,에버온,에버온
경희궁자이2단지204동,EV000943,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.57044225756,126.9627471825,에버온,에버온
경희궁자이2단지204동,EV000943,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.57044225756,126.9627471825,에버온,에버온
경희궁자이2단지209동,EV000944,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.57101010036,126.9634374008,에버온,에버온
경희궁자이2단지209동,EV000944,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.57101010036,126.9634374008,에버온,에버온
경희궁자이2단지209동,EV000944,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.57101010036,126.9634374008,에버온,에버온
경희궁자이2단지208동,EV000945,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.57054172226,126.9638904145,에버온,에버온
경희궁자이2단지208동,EV000945,"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.57054172226,126.9638904145,에버온,에버온
서초래미안아파트,EV000953,"서울특별시 서초구 서초대로65길 13-10 (서초동, 서초래미안아파트)",37.4974276649,127.0191522012,에버온,에버온
서초래미안아파트,EV000953,"서울특별시 서초구 서초대로65길 13-10 (서초동, 서초래미안아파트)",37.4974276649,127.0191522012,에버온,에버온
서초래미안아파트,EV000953,"서울특별시 서초구 서초대로65길 13-10 (서초동, 서초래미안아파트)",37.4974276649,127.0191522012,에버온,에버온
서초래미안아파트,EV000953,"서울특별시 서초구 서초대로65길 13-10 (서초동, 서초래미안아파트)",37.4974276649,127.0191522012,에버온,에버온
서초래미안아파트,EV000953,"서울특별시 서초구 서초대로65길 13-10 (서초동, 서초래미안아파트)",37.4974276649,127.0191522012,에버온,에버온
서초래미안아파트,EV000953,"서울특별시 서초구 서초대로65길 13-10 (서초동, 서초래미안아파트)",37.4974276649,127.0191522012,에버온,에버온
장안삼성쉐르빌아파트1,EV000995,"서울특별시 동대문구 장한로 119 (장안동, 장안삼성쉐르빌)",37.5714489836,127.0702141828,에버온,에버온
장안삼성쉐르빌아파트1,EV000995,"서울특별시 동대문구 장한로 119 (장안동, 장안삼성쉐르빌)",37.5714489836,127.0702141828,에버온,에버온
장안삼성쉐르빌아파트1,EV000995,"서울특별시 동대문구 장한로 119 (장안동, 장안삼성쉐르빌)",37.5714489836,127.0702141828,에버온,에버온
장안삼성쉐르빌아파트2,EV000996,"서울특별시 동대문구 장한로 119 (장안동, 장안삼성쉐르빌)",37.57152658879,127.0700127637,에버온,에버온
장안삼성쉐르빌아파트2,EV000996,"서울특별시 동대문구 장한로 119 (장안동, 장안삼성쉐르빌)",37.57152658879,127.0700127637,에버온,에버온
장안삼성쉐르빌아파트2,EV000996,"서울특별시 동대문구 장한로 119 (장안동, 장안삼성쉐르빌)",37.57152658879,127.0700127637,에버온,에버온
우물골두산위브7단지1,EV001096,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",37.63544066837,126.9264378391,에버온,에버온
우물골두산위브7단지1,EV001096,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",37.63544066837,126.9264378391,에버온,에버온
우물골두산위브7단지1,EV001096,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",37.63544066837,126.9264378391,에버온,에버온
우물골두산위브7단지1,EV001096,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",37.63544066837,126.9264378391,에버온,에버온
우물골두산위브7단지2,EV001097,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",37.63741523606,126.9287358326,에버온,에버온
우물골두산위브7단지2,EV001097,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",37.63741523606,126.9287358326,에버온,에버온
우물골두산위브7단지3,EV001102,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",37.63654146208,126.9290369021,에버온,에버온
우물골두산위브7단지3,EV001102,"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",37.63654146208,126.9290369021,에버온,에버온
한강로벽산메가트리움1,EV001108,"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",37.53186349118,126.9696621223,에버온,에버온
한강로벽산메가트리움1,EV001108,"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",37.53186349118,126.9696621223,에버온,에버온
한강로벽산메가트리움1,EV001108,"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",37.53186349118,126.9696621223,에버온,에버온
한강로벽산메가트리움2,EV001109,"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",37.53245820259,126.969859874,에버온,에버온
한강로벽산메가트리움2,EV001109,"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",37.53245820259,126.969859874,에버온,에버온
한강로벽산메가트리움2,EV001109,"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",37.53245820259,126.969859874,에버온,에버온
한강로벽산메가트리움2,EV001109,"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",37.53245820259,126.969859874,에버온,에버온
길음뉴타운10단지라온유아파트,EV001134,"서울특별시 성북구 정릉로 307 (정릉동, 라온유 아파트)",37.60316631596,127.0180117141,에버온,에버온
길음뉴타운10단지라온유아파트,EV001134,"서울특별시 성북구 정릉로 307 (정릉동, 라온유 아파트)",37.60316631596,127.0180117141,에버온,에버온
길음뉴타운10단지라온유아파트,EV001134,"서울특별시 성북구 정릉로 307 (정릉동, 라온유 아파트)",37.60316631596,127.0180117141,에버온,에버온
마곡엠밸리15단지1504동,EV001152,"서울특별시 강서구 마곡중앙로 36 (마곡동, 마곡엠밸리15단지)",37.55712484475,126.8290931453,에버온,에버온
마곡엠밸리15단지1504동,EV001152,"서울특별시 강서구 마곡중앙로 36 (마곡동, 마곡엠밸리15단지)",37.55712484475,126.8290931453,에버온,에버온
마곡엠밸리15단지1508동,EV001153,"서울특별시 강서구 마곡중앙로 36 (마곡동, 마곡엠밸리15단지)",37.55615172268,126.8290614155,에버온,에버온
마곡엠밸리15단지1508동,EV001153,"서울특별시 강서구 마곡중앙로 36 (마곡동, 마곡엠밸리15단지)",37.55615172268,126.8290614155,에버온,에버온
마곡엠밸리15단지1512동,EV001154,"서울특별시 강서구 마곡중앙로 36 (마곡동, 마곡엠밸리15단지)",37.55666286863,126.8273965744,에버온,에버온
마곡엠밸리15단지1512동,EV001154,"서울특별시 강서구 마곡중앙로 36 (마곡동, 마곡엠밸리15단지)",37.55666286863,126.8273965744,에버온,에버온
마곡엠밸리15단지1513동,EV001155,"서울특별시 강서구 마곡중앙로 36 (마곡동, 마곡엠밸리15단지)",37.55766315311,126.8275187614,에버온,에버온
마곡엠밸리15단지1513동,EV001155,"서울특별시 강서구 마곡중앙로 36 (마곡동, 마곡엠밸리15단지)",37.55766315311,126.8275187614,에버온,에버온
마곡엠밸리15단지1505동A,EV001156,"서울특별시 강서구 마곡중앙로 36 (마곡동, 마곡엠밸리15단지)",37.55667341252,126.8284490784,에버온,에버온
마곡엠밸리15단지1505동A,EV001156,"서울특별시 강서구 마곡중앙로 36 (마곡동, 마곡엠밸리15단지)",37.55667341252,126.8284490784,에버온,에버온
마곡엠밸리15단지1505동A,EV001156,"서울특별시 강서구 마곡중앙로 36 (마곡동, 마곡엠밸리15단지)",37.55667341252,126.8284490784,에버온,에버온
마곡엠밸리15단지1505동C,EV001157,"서울특별시 강서구 마곡중앙로 36 (마곡동, 마곡엠밸리15단지)",37.55665541732,126.8284660959,에버온,에버온
마곡엠밸리15단지1505동C,EV001157,"서울특별시 강서구 마곡중앙로 36 (마곡동, 마곡엠밸리15단지)",37.55665541732,126.8284660959,에버온,에버온
상계은빛1단지1,EV001174,"서울특별시 노원구 동일로245길 162 (상계동, 은빛1단지아파트)",37.68140586774,127.0538934535,에버온,에버온
상계은빛1단지1,EV001174,"서울특별시 노원구 동일로245길 162 (상계동, 은빛1단지아파트)",37.68140586774,127.0538934535,에버온,에버온
상계은빛1단지1,EV001174,"서울특별시 노원구 동일로245길 162 (상계동, 은빛1단지아파트)",37.68140586774,127.0538934535,에버온,에버온
상계은빛1단지1,EV001174,"서울특별시 노원구 동일로245길 162 (상계동, 은빛1단지아파트)",37.68140586774,127.0538934535,에버온,에버온
상계은빛1단지2,EV001175,"서울특별시 노원구 동일로245길 162 (상계동, 은빛1단지아파트)",37.68130265093,127.0530204739,에버온,에버온
상계은빛1단지2,EV001175,"서울특별시 노원구 동일로245길 162 (상계동, 은빛1단지아파트)",37.68130265093,127.0530204739,에버온,에버온
상계은빛1단지2,EV001175,"서울특별시 노원구 동일로245길 162 (상계동, 은빛1단지아파트)",37.68130265093,127.0530204739,에버온,에버온
한남힐스테이트,EV001176,"서울특별시 용산구 장문로 141 (한남동, 한남힐스테이트)",37.52811915444,127.0039794201,에버온,에버온
한남힐스테이트,EV001176,"서울특별시 용산구 장문로 141 (한남동, 한남힐스테이트)",37.52811915444,127.0039794201,에버온,에버온
한남힐스테이트,EV001176,"서울특별시 용산구 장문로 141 (한남동, 한남힐스테이트)",37.52811915444,127.0039794201,에버온,에버온
한남힐스테이트,EV001176,"서울특별시 용산구 장문로 141 (한남동, 한남힐스테이트)",37.52811915444,127.0039794201,에버온,에버온
신내두산화성아파트1,EV001177,"서울특별시 중랑구 신내로 155 (신내동, 신내8단지두산.화성아파트)",37.61415086162,127.0949307564,에버온,에버온
신내두산화성아파트1,EV001177,"서울특별시 중랑구 신내로 155 (신내동, 신내8단지두산.화성아파트)",37.61415086162,127.0949307564,에버온,에버온
신내두산화성아파트1,EV001177,"서울특별시 중랑구 신내로 155 (신내동, 신내8단지두산.화성아파트)",37.61415086162,127.0949307564,에버온,에버온
신내두산화성아파트2,EV001178,"서울특별시 중랑구 신내로 155 (신내동, 신내8단지두산.화성아파트)",37.61373878276,127.0947773294,에버온,에버온
신내두산화성아파트2,EV001178,"서울특별시 중랑구 신내로 155 (신내동, 신내8단지두산.화성아파트)",37.61373878276,127.0947773294,에버온,에버온
