`regist_ym`|`fuel_knd_nm`|`vhcle_knd_ty`|`vhcle_prpos_se`|`cnt`|`ldadng_dt`
`201810`|`태양열`|`승합`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`태양열`|`화물`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`태양열`|`화물`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`태양열`|`특수`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`태양열`|`특수`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`CNG`|`승용`|`비사업용`|`549`|`2018-12-03 09:44:39`
`201810`|`CNG`|`승용`|`사업용`|`34`|`2018-12-03 09:44:39`
`201810`|`CNG`|`승합`|`비사업용`|`62`|`2018-12-03 09:44:39`
`201810`|`CNG`|`승합`|`사업용`|`8586`|`2018-12-03 09:44:39`
`201810`|`CNG`|`화물`|`비사업용`|`415`|`2018-12-03 09:44:39`
`201810`|`CNG`|`화물`|`사업용`|`3`|`2018-12-03 09:44:39`
`201810`|`CNG`|`특수`|`비사업용`|`3`|`2018-12-03 09:44:39`
`201810`|`CNG`|`특수`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`LNG`|`승용`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`LNG`|`승용`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`LNG`|`승합`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`LNG`|`승합`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`LNG`|`화물`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`LNG`|`화물`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`LNG`|`특수`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`LNG`|`특수`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(휘발유+전기)`|`승용`|`비사업용`|`64886`|`2018-12-03 09:44:39`
`201810`|`하이브리드(휘발유+전기)`|`승용`|`사업용`|`4217`|`2018-12-03 09:44:39`
`201810`|`하이브리드(휘발유+전기)`|`승합`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(휘발유+전기)`|`승합`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(휘발유+전기)`|`화물`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(휘발유+전기)`|`화물`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(휘발유+전기)`|`특수`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(휘발유+전기)`|`특수`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(경유+전기)`|`승용`|`비사업용`|`28`|`2018-12-03 09:44:39`
`201810`|`하이브리드(경유+전기)`|`승용`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(경유+전기)`|`승합`|`비사업용`|`1`|`2018-12-03 09:44:39`
`201810`|`하이브리드(경유+전기)`|`승합`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(경유+전기)`|`화물`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(경유+전기)`|`화물`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(경유+전기)`|`특수`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(경유+전기)`|`특수`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LPG+전기)`|`승용`|`비사업용`|`1966`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LPG+전기)`|`승용`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LPG+전기)`|`승합`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LPG+전기)`|`승합`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LPG+전기)`|`화물`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LPG+전기)`|`화물`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LPG+전기)`|`특수`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LPG+전기)`|`특수`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(CNG+전기)`|`승용`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(CNG+전기)`|`승용`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(CNG+전기)`|`승합`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(CNG+전기)`|`승합`|`사업용`|`51`|`2018-12-03 09:44:39`
`201810`|`하이브리드(CNG+전기)`|`화물`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(CNG+전기)`|`화물`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(CNG+전기)`|`특수`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(CNG+전기)`|`특수`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LNG+전기)`|`승용`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LNG+전기)`|`승용`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LNG+전기)`|`승합`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LNG+전기)`|`승합`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LNG+전기)`|`화물`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LNG+전기)`|`화물`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LNG+전기)`|`특수`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`하이브리드(LNG+전기)`|`특수`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`수소`|`승용`|`비사업용`|`61`|`2018-12-03 09:44:39`
`201810`|`수소`|`승용`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`수소`|`승합`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`수소`|`승합`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`수소`|`화물`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`수소`|`화물`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`수소`|`특수`|`비사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`수소`|`특수`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`기타연료`|`승용`|`비사업용`|`301`|`2018-12-03 09:44:39`
`201810`|`기타연료`|`승용`|`사업용`|`0`|`2018-12-03 09:44:39`
`201810`|`기타연료`|`승합`|`비사업용`|`1100`|`2018-12-03 09:44:39`
`201810`|`기타연료`|`승합`|`사업용`|`1`|`2018-12-03 09:44:39`
`201810`|`기타연료`|`화물`|`비사업용`|`2849`|`2018-12-03 09:44:39`
`201810`|`기타연료`|`화물`|`사업용`|`1191`|`2018-12-03 09:44:39`
`201603`|`휘발유`|`승용`|`비사업용`|`1580108`|`2017-11-21 16:24:43`
`201603`|`휘발유`|`승용`|`사업용`|`17198`|`2017-11-21 16:24:43`
`201603`|`휘발유`|`승합`|`비사업용`|`1225`|`2017-11-21 16:24:43`
`201603`|`휘발유`|`승합`|`사업용`|`36`|`2017-11-21 16:24:43`
`201603`|`휘발유`|`화물`|`비사업용`|`1640`|`2017-11-21 16:24:43`
`201603`|`휘발유`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`휘발유`|`특수`|`비사업용`|`21`|`2017-11-21 16:24:43`
`201603`|`휘발유`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`경유`|`승용`|`비사업용`|`658895`|`2017-11-21 16:24:43`
`201603`|`경유`|`승용`|`사업용`|`8608`|`2017-11-21 16:24:43`
`201603`|`경유`|`승합`|`비사업용`|`94534`|`2017-11-21 16:24:43`
`201603`|`경유`|`승합`|`사업용`|`8061`|`2017-11-21 16:24:43`
`201603`|`경유`|`화물`|`비사업용`|`256316`|`2017-11-21 16:24:43`
`201603`|`경유`|`화물`|`사업용`|`47852`|`2017-11-21 16:24:43`
`201603`|`경유`|`특수`|`비사업용`|`2136`|`2017-11-21 16:24:43`
`201603`|`경유`|`특수`|`사업용`|`4595`|`2017-11-21 16:24:43`
`201603`|`엘피지`|`승용`|`비사업용`|`179856`|`2017-11-21 16:24:43`
`201603`|`엘피지`|`승용`|`사업용`|`88815`|`2017-11-21 16:24:43`
`201603`|`엘피지`|`승합`|`비사업용`|`26801`|`2017-11-21 16:24:43`
`201603`|`엘피지`|`승합`|`사업용`|`63`|`2017-11-21 16:24:43`
`201603`|`엘피지`|`화물`|`비사업용`|`30523`|`2017-11-21 16:24:43`
`201603`|`엘피지`|`화물`|`사업용`|`6991`|`2017-11-21 16:24:43`
`201603`|`엘피지`|`특수`|`비사업용`|`31`|`2017-11-21 16:24:43`
`201603`|`엘피지`|`특수`|`사업용`|`61`|`2017-11-21 16:24:43`
`201603`|`등유`|`승용`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`등유`|`승용`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`등유`|`승합`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`등유`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`등유`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`등유`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`등유`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`등유`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`전기`|`승용`|`비사업용`|`581`|`2017-11-21 16:24:43`
`201603`|`전기`|`승용`|`사업용`|`590`|`2017-11-21 16:24:43`
`201603`|`전기`|`승합`|`비사업용`|`1`|`2017-11-21 16:24:43`
`201603`|`전기`|`승합`|`사업용`|`9`|`2017-11-21 16:24:43`
`201603`|`전기`|`화물`|`비사업용`|`2`|`2017-11-21 16:24:43`
`201603`|`전기`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`전기`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`전기`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`알코올`|`승용`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`알코올`|`승용`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`알코올`|`승합`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`알코올`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`알코올`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`알코올`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`알코올`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`알코올`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`태양열`|`승용`|`비사업용`|`2`|`2017-11-21 16:24:43`
`201603`|`태양열`|`승용`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`태양열`|`승합`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`태양열`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`태양열`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`태양열`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`태양열`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`태양열`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`CNG`|`승용`|`비사업용`|`594`|`2017-11-21 16:24:43`
`201603`|`CNG`|`승용`|`사업용`|`170`|`2017-11-21 16:24:43`
`201603`|`CNG`|`승합`|`비사업용`|`62`|`2017-11-21 16:24:43`
`201603`|`CNG`|`승합`|`사업용`|`8692`|`2017-11-21 16:24:43`
`201603`|`CNG`|`화물`|`비사업용`|`467`|`2017-11-21 16:24:43`
`201603`|`CNG`|`화물`|`사업용`|`3`|`2017-11-21 16:24:43`
`201603`|`CNG`|`특수`|`비사업용`|`3`|`2017-11-21 16:24:43`
`201603`|`CNG`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`LNG`|`승용`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`LNG`|`승용`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`LNG`|`승합`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`LNG`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`LNG`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`LNG`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`LNG`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`LNG`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(휘발유+전기)`|`승용`|`비사업용`|`31312`|`2017-11-21 16:24:43`
`201603`|`하이브리드(휘발유+전기)`|`승용`|`사업용`|`2455`|`2017-11-21 16:24:43`
`201603`|`하이브리드(휘발유+전기)`|`승합`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(휘발유+전기)`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(휘발유+전기)`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(휘발유+전기)`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(휘발유+전기)`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(휘발유+전기)`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(경유+전기)`|`승용`|`비사업용`|`21`|`2017-11-21 16:24:43`
`201603`|`하이브리드(경유+전기)`|`승용`|`사업용`|`2`|`2017-11-21 16:24:43`
`201603`|`하이브리드(경유+전기)`|`승합`|`비사업용`|`1`|`2017-11-21 16:24:43`
`201603`|`하이브리드(경유+전기)`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(경유+전기)`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(경유+전기)`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(경유+전기)`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(경유+전기)`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LPG+전기)`|`승용`|`비사업용`|`2243`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LPG+전기)`|`승용`|`사업용`|`3`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LPG+전기)`|`승합`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LPG+전기)`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LPG+전기)`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LPG+전기)`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LPG+전기)`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LPG+전기)`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(CNG+전기)`|`승용`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(CNG+전기)`|`승용`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(CNG+전기)`|`승합`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(CNG+전기)`|`승합`|`사업용`|`31`|`2017-11-21 16:24:43`
`201603`|`하이브리드(CNG+전기)`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(CNG+전기)`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(CNG+전기)`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(CNG+전기)`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LNG+전기)`|`승용`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LNG+전기)`|`승용`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LNG+전기)`|`승합`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LNG+전기)`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LNG+전기)`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LNG+전기)`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LNG+전기)`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`하이브리드(LNG+전기)`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`수소`|`승용`|`비사업용`|`5`|`2017-11-21 16:24:43`
`201603`|`수소`|`승용`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`수소`|`승합`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`수소`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`수소`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`수소`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`수소`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`수소`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`기타연료`|`승용`|`비사업용`|`532`|`2017-11-21 16:24:43`
`201603`|`기타연료`|`승용`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`기타연료`|`승합`|`비사업용`|`675`|`2017-11-21 16:24:43`
`201603`|`기타연료`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201603`|`기타연료`|`화물`|`비사업용`|`2014`|`2017-11-21 16:24:43`
`201603`|`기타연료`|`화물`|`사업용`|`1135`|`2017-11-21 16:24:43`
`201603`|`기타연료`|`특수`|`비사업용`|`73`|`2017-11-21 16:24:43`
`201603`|`기타연료`|`특수`|`사업용`|`6`|`2017-11-21 16:24:43`
`201604`|`휘발유`|`승용`|`비사업용`|`1579061`|`2017-11-21 16:24:43`
`201604`|`휘발유`|`승용`|`사업용`|`17383`|`2017-11-21 16:24:43`
`201604`|`휘발유`|`승합`|`비사업용`|`1218`|`2017-11-21 16:24:43`
`201604`|`휘발유`|`승합`|`사업용`|`37`|`2017-11-21 16:24:43`
`201604`|`휘발유`|`화물`|`비사업용`|`1640`|`2017-11-21 16:24:43`
`201604`|`휘발유`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`휘발유`|`특수`|`비사업용`|`21`|`2017-11-21 16:24:43`
`201604`|`휘발유`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`경유`|`승용`|`비사업용`|`663420`|`2017-11-21 16:24:43`
`201604`|`경유`|`승용`|`사업용`|`8601`|`2017-11-21 16:24:43`
`201604`|`경유`|`승합`|`비사업용`|`94339`|`2017-11-21 16:24:43`
`201604`|`경유`|`승합`|`사업용`|`8044`|`2017-11-21 16:24:43`
`201604`|`경유`|`화물`|`비사업용`|`256581`|`2017-11-21 16:24:43`
`201604`|`경유`|`화물`|`사업용`|`47798`|`2017-11-21 16:24:43`
`201604`|`경유`|`특수`|`비사업용`|`2189`|`2017-11-21 16:24:43`
`201604`|`경유`|`특수`|`사업용`|`4614`|`2017-11-21 16:24:43`
`201604`|`엘피지`|`승용`|`비사업용`|`179054`|`2017-11-21 16:24:43`
`201604`|`엘피지`|`승용`|`사업용`|`88609`|`2017-11-21 16:24:43`
`201604`|`엘피지`|`승합`|`비사업용`|`26465`|`2017-11-21 16:24:43`
`201604`|`엘피지`|`승합`|`사업용`|`69`|`2017-11-21 16:24:43`
`201604`|`엘피지`|`화물`|`비사업용`|`30261`|`2017-11-21 16:24:43`
`201604`|`엘피지`|`화물`|`사업용`|`6916`|`2017-11-21 16:24:43`
`201604`|`엘피지`|`특수`|`비사업용`|`30`|`2017-11-21 16:24:43`
`201604`|`엘피지`|`특수`|`사업용`|`62`|`2017-11-21 16:24:43`
`201604`|`등유`|`승용`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`등유`|`승용`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`등유`|`승합`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`등유`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`등유`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`등유`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`등유`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`등유`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`전기`|`승용`|`비사업용`|`583`|`2017-11-21 16:24:43`
`201604`|`전기`|`승용`|`사업용`|`571`|`2017-11-21 16:24:43`
`201604`|`전기`|`승합`|`비사업용`|`1`|`2017-11-21 16:24:43`
`201604`|`전기`|`승합`|`사업용`|`9`|`2017-11-21 16:24:43`
`201604`|`전기`|`화물`|`비사업용`|`2`|`2017-11-21 16:24:43`
`201604`|`전기`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`전기`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`전기`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`알코올`|`승용`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`알코올`|`승용`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`알코올`|`승합`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`알코올`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`알코올`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`알코올`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`알코올`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`알코올`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`태양열`|`승용`|`비사업용`|`2`|`2017-11-21 16:24:43`
`201604`|`태양열`|`승용`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`태양열`|`승합`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`태양열`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`태양열`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`태양열`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`태양열`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`태양열`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`CNG`|`승용`|`비사업용`|`594`|`2017-11-21 16:24:43`
`201604`|`CNG`|`승용`|`사업용`|`167`|`2017-11-21 16:24:43`
`201604`|`CNG`|`승합`|`비사업용`|`59`|`2017-11-21 16:24:43`
`201604`|`CNG`|`승합`|`사업용`|`8692`|`2017-11-21 16:24:43`
`201604`|`CNG`|`화물`|`비사업용`|`467`|`2017-11-21 16:24:43`
`201604`|`CNG`|`화물`|`사업용`|`3`|`2017-11-21 16:24:43`
`201604`|`CNG`|`특수`|`비사업용`|`3`|`2017-11-21 16:24:43`
`201604`|`CNG`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`LNG`|`승용`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`LNG`|`승용`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`LNG`|`승합`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`LNG`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`LNG`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`LNG`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`LNG`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`LNG`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`하이브리드(휘발유+전기)`|`승용`|`비사업용`|`32793`|`2017-11-21 16:24:43`
`201604`|`하이브리드(휘발유+전기)`|`승용`|`사업용`|`2473`|`2017-11-21 16:24:43`
`201604`|`하이브리드(휘발유+전기)`|`승합`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`하이브리드(휘발유+전기)`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`하이브리드(휘발유+전기)`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`하이브리드(휘발유+전기)`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`하이브리드(휘발유+전기)`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`하이브리드(휘발유+전기)`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`하이브리드(경유+전기)`|`승용`|`비사업용`|`21`|`2017-11-21 16:24:43`
`201604`|`하이브리드(경유+전기)`|`승용`|`사업용`|`2`|`2017-11-21 16:24:43`
`201604`|`하이브리드(경유+전기)`|`승합`|`비사업용`|`1`|`2017-11-21 16:24:43`
`201604`|`하이브리드(경유+전기)`|`승합`|`사업용`|`0`|`2017-11-21 16:24:43`
`201605`|`알코올`|`승용`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`하이브리드(경유+전기)`|`화물`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`하이브리드(경유+전기)`|`화물`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`하이브리드(경유+전기)`|`특수`|`비사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`하이브리드(경유+전기)`|`특수`|`사업용`|`0`|`2017-11-21 16:24:43`
`201604`|`하이브리드(LPG+전기)`|`승용`|`비사업용`|`2235`|`2017-11-21 16:24:43`
