`regist_ym`,`fuel_knd_nm`,`vhcle_knd_ty`,`vhcle_prpos_se`,`cnt`
201607,하이브리드(LPG+전기),화물,사업용,0
201607,하이브리드(LPG+전기),특수,비사업용,0
201607,하이브리드(LPG+전기),특수,사업용,0
201607,하이브리드(CNG+전기),승용,비사업용,0
201607,하이브리드(CNG+전기),승용,사업용,0
201607,하이브리드(CNG+전기),승합,비사업용,0
201607,하이브리드(CNG+전기),승합,사업용,39
201607,하이브리드(CNG+전기),화물,비사업용,0
201607,하이브리드(CNG+전기),화물,사업용,0
201607,하이브리드(CNG+전기),특수,비사업용,0
201607,하이브리드(CNG+전기),특수,사업용,0
201607,수소,승용,비사업용,12
201607,수소,승용,사업용,0
201607,수소,승합,비사업용,0
201607,수소,승합,사업용,0
201607,수소,화물,비사업용,0
201607,수소,화물,사업용,0
201607,수소,특수,비사업용,0
201607,수소,특수,사업용,0
201607,기타연료,승용,비사업용,492
201607,기타연료,승용,사업용,0
201607,기타연료,승합,비사업용,718
201607,기타연료,승합,사업용,0
201607,기타연료,화물,비사업용,2164
201607,기타연료,화물,사업용,1103
201607,기타연료,특수,비사업용,79
201607,기타연료,특수,사업용,6
201608,휘발유,승용,비사업용,1577874
201608,휘발유,승용,사업용,18187
201608,휘발유,승합,비사업용,1177
201608,휘발유,승합,사업용,36
201608,휘발유,화물,비사업용,1644
201608,휘발유,화물,사업용,1
201608,휘발유,특수,비사업용,21
201608,휘발유,특수,사업용,0
201608,경유,승용,비사업용,676306
201608,경유,승용,사업용,9005
201608,경유,승합,비사업용,93607
201608,경유,승합,사업용,7839
201608,경유,화물,비사업용,255674
201608,경유,화물,사업용,48090
201608,경유,특수,비사업용,2270
201608,경유,특수,사업용,4647
201608,엘피지,승용,비사업용,175512
201608,엘피지,승용,사업용,88450
201608,엘피지,승합,비사업용,24787
201608,엘피지,승합,사업용,94
201608,엘피지,화물,비사업용,29131
201608,엘피지,화물,사업용,6805
201608,엘피지,특수,비사업용,27
201608,엘피지,특수,사업용,61
201608,전기,승용,비사업용,682
201608,전기,승용,사업용,528
201608,전기,승합,비사업용,1
201608,전기,승합,사업용,9
201608,전기,화물,비사업용,2
201608,전기,화물,사업용,0
201608,전기,특수,비사업용,0
201608,전기,특수,사업용,0
201608,CNG,승용,비사업용,587
201608,CNG,승용,사업용,115
201608,CNG,승합,비사업용,57
201608,CNG,승합,사업용,8669
201608,CNG,화물,비사업용,461
201608,CNG,화물,사업용,3
201608,CNG,특수,비사업용,3
201608,CNG,특수,사업용,0
201608,하이브리드(휘발유+전기),승용,비사업용,36166
201608,하이브리드(휘발유+전기),승용,사업용,2675
201608,하이브리드(휘발유+전기),승합,비사업용,0
201608,하이브리드(휘발유+전기),승합,사업용,0
201608,하이브리드(휘발유+전기),화물,비사업용,0
201608,하이브리드(휘발유+전기),화물,사업용,0
201608,하이브리드(휘발유+전기),특수,비사업용,0
201608,하이브리드(휘발유+전기),특수,사업용,0
201608,하이브리드(경유+전기),승용,비사업용,17
201608,하이브리드(경유+전기),승용,사업용,2
201608,하이브리드(경유+전기),승합,비사업용,1
201608,하이브리드(경유+전기),승합,사업용,0
201608,하이브리드(경유+전기),화물,비사업용,0
201608,하이브리드(경유+전기),화물,사업용,0
201608,하이브리드(경유+전기),특수,비사업용,0
201608,하이브리드(경유+전기),특수,사업용,0
201608,하이브리드(LPG+전기),승용,비사업용,2154
201608,하이브리드(LPG+전기),승용,사업용,3
201608,하이브리드(LPG+전기),승합,비사업용,0
201608,하이브리드(LPG+전기),승합,사업용,0
201608,하이브리드(LPG+전기),화물,비사업용,0
201608,하이브리드(LPG+전기),화물,사업용,0
201608,하이브리드(LPG+전기),특수,비사업용,0
201608,하이브리드(LPG+전기),특수,사업용,0
201608,하이브리드(CNG+전기),승용,비사업용,0
201608,하이브리드(CNG+전기),승용,사업용,0
201608,하이브리드(CNG+전기),승합,비사업용,0
201608,하이브리드(CNG+전기),승합,사업용,45
201608,하이브리드(CNG+전기),화물,비사업용,0
201608,하이브리드(CNG+전기),화물,사업용,0
201608,하이브리드(CNG+전기),특수,비사업용,0
201608,하이브리드(CNG+전기),특수,사업용,0
201608,수소,승용,비사업용,12
201608,수소,승용,사업용,0
201608,수소,승합,비사업용,0
201608,수소,승합,사업용,0
201608,수소,화물,비사업용,0
201608,수소,화물,사업용,0
201608,수소,특수,비사업용,0
201608,수소,특수,사업용,0
201608,기타연료,승용,비사업용,486
201608,기타연료,승용,사업용,0
201608,기타연료,승합,비사업용,723
201608,기타연료,승합,사업용,0
201608,기타연료,화물,비사업용,2198
201608,기타연료,화물,사업용,1106
201608,기타연료,특수,비사업용,87
201608,기타연료,특수,사업용,6
201609,휘발유,승용,비사업용,1577778
201609,휘발유,승용,사업용,18821
201609,휘발유,승합,비사업용,1175
201609,휘발유,승합,사업용,42
201609,휘발유,화물,비사업용,1649
201609,휘발유,화물,사업용,1
201609,휘발유,특수,비사업용,19
201609,휘발유,특수,사업용,0
201609,경유,승용,비사업용,679303
201609,경유,승용,사업용,9192
201609,경유,승합,비사업용,93377
201609,경유,승합,사업용,7843
201609,경유,화물,비사업용,255158
201609,경유,화물,사업용,48180
201609,경유,특수,비사업용,2292
201609,경유,특수,사업용,4659
201609,엘피지,승용,비사업용,174675
201609,엘피지,승용,사업용,88500
201609,엘피지,승합,비사업용,24428
201609,엘피지,승합,사업용,92
201609,엘피지,화물,비사업용,28889
201609,엘피지,화물,사업용,6785
201609,엘피지,특수,비사업용,27
201609,엘피지,특수,사업용,61
201609,전기,승용,비사업용,704
201609,전기,승용,사업용,545
201609,전기,승합,비사업용,1
201609,전기,승합,사업용,9
201609,전기,화물,비사업용,2
201609,전기,화물,사업용,0
201609,전기,특수,비사업용,0
201609,전기,특수,사업용,0
201609,CNG,승용,비사업용,592
201609,CNG,승용,사업용,111
201609,CNG,승합,비사업용,56
201609,CNG,승합,사업용,8664
201609,CNG,화물,비사업용,461
201609,CNG,화물,사업용,3
201609,CNG,특수,비사업용,3
201609,CNG,특수,사업용,0
201609,하이브리드(휘발유+전기),승용,비사업용,36922
201609,하이브리드(휘발유+전기),승용,사업용,2719
201609,하이브리드(휘발유+전기),승합,비사업용,0
201609,하이브리드(휘발유+전기),승합,사업용,0
201609,하이브리드(휘발유+전기),화물,비사업용,0
201609,하이브리드(휘발유+전기),화물,사업용,0
201609,하이브리드(휘발유+전기),특수,비사업용,0
201609,하이브리드(휘발유+전기),특수,사업용,0
201609,하이브리드(경유+전기),승용,비사업용,17
201609,하이브리드(경유+전기),승용,사업용,2
201609,하이브리드(경유+전기),승합,비사업용,1
201609,하이브리드(경유+전기),승합,사업용,0
201609,하이브리드(경유+전기),화물,비사업용,0
201609,하이브리드(경유+전기),화물,사업용,0
201609,하이브리드(경유+전기),특수,비사업용,0
201609,하이브리드(경유+전기),특수,사업용,0
201609,하이브리드(LPG+전기),승용,비사업용,2166
201609,하이브리드(LPG+전기),승용,사업용,3
201609,하이브리드(LPG+전기),승합,비사업용,0
201609,하이브리드(LPG+전기),승합,사업용,0
201609,하이브리드(LPG+전기),화물,비사업용,0
201609,하이브리드(LPG+전기),화물,사업용,0
201609,하이브리드(LPG+전기),특수,비사업용,0
201609,하이브리드(LPG+전기),특수,사업용,0
201609,하이브리드(CNG+전기),승용,비사업용,0
201609,하이브리드(CNG+전기),승용,사업용,0
201609,하이브리드(CNG+전기),승합,비사업용,0
201609,하이브리드(CNG+전기),승합,사업용,49
201609,하이브리드(CNG+전기),화물,비사업용,0
201609,하이브리드(CNG+전기),화물,사업용,0
201609,하이브리드(CNG+전기),특수,비사업용,0
201609,하이브리드(CNG+전기),특수,사업용,0
201609,수소,승용,비사업용,12
201609,수소,승용,사업용,0
201609,수소,승합,비사업용,0
201609,수소,승합,사업용,0
201609,수소,화물,비사업용,0
201609,수소,화물,사업용,0
201609,수소,특수,비사업용,0
201609,수소,특수,사업용,0
201609,기타연료,승용,비사업용,481
201609,기타연료,승용,사업용,0
201609,기타연료,승합,비사업용,733
201609,기타연료,승합,사업용,0
201609,기타연료,화물,비사업용,2227
201609,기타연료,화물,사업용,1103
201609,기타연료,특수,비사업용,88
201609,기타연료,특수,사업용,5
201610,휘발유,승용,비사업용,1577665
201610,휘발유,승용,사업용,18637
201610,휘발유,승합,비사업용,1167
201610,휘발유,승합,사업용,46
201610,휘발유,화물,비사업용,1646
201610,휘발유,화물,사업용,1
201610,휘발유,특수,비사업용,19
201610,휘발유,특수,사업용,0
201610,경유,승용,비사업용,683257
201610,경유,승용,사업용,9367
201610,경유,승합,비사업용,93285
201610,경유,승합,사업용,7765
201610,경유,화물,비사업용,254694
201610,경유,화물,사업용,48239
201610,경유,특수,비사업용,2293
201610,경유,특수,사업용,4657
201610,엘피지,승용,비사업용,173795
201610,엘피지,승용,사업용,88375
201610,엘피지,승합,비사업용,24029
201610,엘피지,승합,사업용,99
201610,엘피지,화물,비사업용,28677
201610,엘피지,화물,사업용,6775
201610,엘피지,특수,비사업용,26
201610,엘피지,특수,사업용,61
201610,전기,승용,비사업용,729
201610,전기,승용,사업용,559
201610,전기,승합,비사업용,1
201610,전기,승합,사업용,9
201610,전기,화물,비사업용,2
201610,전기,화물,사업용,0
201610,전기,특수,비사업용,0
201610,전기,특수,사업용,0
201610,CNG,승용,비사업용,591
201610,CNG,승용,사업용,108
201610,CNG,승합,비사업용,56
201610,CNG,승합,사업용,8664
201610,CNG,화물,비사업용,460
201610,CNG,화물,사업용,3
201610,CNG,특수,비사업용,3
201610,CNG,특수,사업용,0
201610,하이브리드(휘발유+전기),승용,비사업용,37854
201610,하이브리드(휘발유+전기),승용,사업용,2734
201610,하이브리드(휘발유+전기),승합,비사업용,0
201610,하이브리드(휘발유+전기),승합,사업용,0
201610,하이브리드(휘발유+전기),화물,비사업용,0
201610,하이브리드(휘발유+전기),화물,사업용,0
201610,하이브리드(휘발유+전기),특수,비사업용,0
201610,하이브리드(휘발유+전기),특수,사업용,0
201610,하이브리드(경유+전기),승용,비사업용,17
201610,하이브리드(경유+전기),승용,사업용,2
201610,하이브리드(경유+전기),승합,비사업용,1
201610,하이브리드(경유+전기),승합,사업용,0
201610,하이브리드(경유+전기),화물,비사업용,0
201610,하이브리드(경유+전기),화물,사업용,0
201610,하이브리드(경유+전기),특수,비사업용,0
201610,하이브리드(경유+전기),특수,사업용,0
201610,하이브리드(LPG+전기),승용,비사업용,2155
201610,하이브리드(LPG+전기),승용,사업용,3
201610,하이브리드(LPG+전기),승합,비사업용,0
201610,하이브리드(LPG+전기),승합,사업용,0
201610,하이브리드(LPG+전기),화물,비사업용,0
201610,하이브리드(LPG+전기),화물,사업용,0
201610,하이브리드(LPG+전기),특수,비사업용,0
201610,하이브리드(LPG+전기),특수,사업용,0
201610,하이브리드(CNG+전기),승용,비사업용,0
201610,하이브리드(CNG+전기),승용,사업용,0
201610,하이브리드(CNG+전기),승합,비사업용,0
201610,하이브리드(CNG+전기),승합,사업용,49
201610,하이브리드(CNG+전기),화물,비사업용,0
201610,하이브리드(CNG+전기),화물,사업용,0
201610,하이브리드(CNG+전기),특수,비사업용,0
201610,하이브리드(CNG+전기),특수,사업용,0
201610,수소,승용,비사업용,12
201610,수소,승용,사업용,0
201610,수소,승합,비사업용,0
201610,수소,승합,사업용,0
201610,수소,화물,비사업용,0
201610,수소,화물,사업용,0
201610,수소,특수,비사업용,0
201610,수소,특수,사업용,0
201610,기타연료,승용,비사업용,475
201610,기타연료,승용,사업용,0
201610,기타연료,승합,비사업용,745
201610,기타연료,승합,사업용,0
201610,기타연료,화물,비사업용,2261
201610,기타연료,화물,사업용,1105
201610,기타연료,특수,비사업용,89
201610,기타연료,특수,사업용,5
201611,휘발유,승용,비사업용,1577347
201611,휘발유,승용,사업용,18462
201611,휘발유,승합,비사업용,1162
201611,휘발유,승합,사업용,48
201611,휘발유,화물,비사업용,1641
201611,휘발유,화물,사업용,0
201611,휘발유,특수,비사업용,19
201611,휘발유,특수,사업용,0
201611,경유,승용,비사업용,686293
201611,경유,승용,사업용,9286
201611,경유,승합,비사업용,93073
201611,경유,승합,사업용,7704
201611,경유,화물,비사업용,254646
201611,경유,화물,사업용,48288
201611,경유,특수,비사업용,2288
201611,경유,특수,사업용,4674
201611,엘피지,승용,비사업용,172679
201611,엘피지,승용,사업용,87989
201611,엘피지,승합,비사업용,23587
201611,엘피지,승합,사업용,99
201611,엘피지,화물,비사업용,28392
201611,엘피지,화물,사업용,6720
201611,엘피지,특수,비사업용,26
201611,엘피지,특수,사업용,62
201611,전기,승용,비사업용,800
201611,전기,승용,사업용,623
201611,전기,승합,비사업용,1
201611,전기,승합,사업용,9
201611,전기,화물,비사업용,3
201611,전기,화물,사업용,0
201611,전기,특수,비사업용,0
201611,전기,특수,사업용,0
201611,CNG,승용,비사업용,587
201611,CNG,승용,사업용,104
201611,CNG,승합,비사업용,56
201611,CNG,승합,사업용,8662
201611,CNG,화물,비사업용,460
201611,CNG,화물,사업용,3
201611,CNG,특수,비사업용,3
