STD_YM,ADMI_CD,ADMI_NM,RSPOP_CNT,CTY_NM
202107,11410520,천연동,164,서대문구
202107,11350695,상계6.7동,262,노원구
202107,11680521,논현1동,100,강남구
202107,11290630,정릉2동,168,성북구
202107,11290685,길음2동,94,성북구
202107,11290580,돈암1동,128,성북구
202107,11110580,교남동,63,종로구
202107,11230600,답십리1동,185,동대문구
202107,11290780,장위3동,67,성북구
202107,11545690,시흥3동,75,금천구
202107,11305625,수유2동,209,강북구
202107,11470670,신정6동,109,양천구
202107,11680700,세곡동,316,강남구
202107,11350630,상계1동,266,노원구
202107,11620645,서원동,99,관악구
202107,11170520,용산2가동,116,용산구
202107,11110570,무악동,56,종로구
202107,11170660,이태원2동,84,용산구
202107,11740620,천호3동,190,강동구
202107,11260550,면목5동,72,중랑구
202107,11470600,신월5동,94,양천구
202107,11170690,서빙고동,154,용산구
202107,11350624,중계4동,190,노원구
202107,11590540,상도2동,189,동작구
202107,11590560,상도4동,208,동작구
202107,11680740,일원2동,112,강남구
202107,11710580,송파1동,105,송파구
202107,11200535,왕십리도선동,159,성동구
202107,11545610,독산1동,189,금천구
202107,11620575,행운동,133,관악구
202107,11680600,대치1동,65,강남구
202107,11110560,평창동,167,종로구
202107,11350710,상계9동,165,노원구
202107,11470680,신정7동,226,양천구
202107,11350560,월계1동,132,노원구
202107,11500540,화곡1동,248,강서구
202107,11200720,송정동,65,성동구
202107,11560650,신길3동,112,영등포구
202107,11710631,가락1동,82,송파구
202107,11320680,쌍문3동,123,도봉구
202107,11380632,신사2동,156,은평구
202107,11230705,청량리동,218,동대문구
202107,11620545,청림동,119,관악구
202107,11740540,명일2동,93,강동구
202107,11305660,인수동,249,강북구
202107,11200620,금호4가동,105,성동구
202107,11380600,응암3동,255,은평구
202107,11110540,삼청동,38,종로구
202107,11440590,용강동,158,마포구
202107,11560610,양평1동,87,영등포구
202107,11560720,대림3동,157,영등포구
202107,11260540,면목4동,102,중랑구
202107,11650530,서초3동,160,서초구
202107,11170530,남영동,48,용산구
202107,11620595,청룡동,116,관악구
202107,11320513,창3동,103,도봉구
202107,11320681,쌍문4동,139,도봉구
202107,11170625,한강로동,160,용산구
202107,11350640,상계2동,133,노원구
202107,11680630,대치4동,54,강남구
202107,11200560,행당1동,81,성동구
202107,11500560,화곡3동,135,강서구
202107,11170685,한남동,153,용산구
202107,11590630,사당2동,196,동작구
202107,11140520,소공동,6,중구
202107,11590651,사당5동,84,동작구
202107,11140540,회현동,53,중구
202107,11140680,중림동,98,중구
202107,11590605,흑석동,269,동작구
202107,11110630,종로5.6가동,37,종로구
202107,11620745,삼성동,210,관악구
202107,11740600,천호1동,170,강동구
202107,11260580,상봉1동,127,중랑구
202107,11320514,창4동,226,도봉구
202107,11350612,하계2동,173,노원구
202107,11470611,신월7동,190,양천구
202107,11710561,방이1동,91,송파구
202107,11440660,서교동,151,마포구
202107,11590650,사당4동,81,동작구
202107,11710632,가락2동,156,송파구
202107,11230740,이문1동,128,동대문구
202107,11290770,장위2동,117,성북구
202107,11500615,우장산동,159,강서구
202107,11650652,양재2동,76,서초구
202107,11545640,독산4동,75,금천구
202107,11500590,화곡본동,158,강서구
202107,11680610,대치2동,141,강남구
202107,11260630,묵2동,96,중랑구
202107,11305645,우이동,182,강북구
202107,11545630,독산3동,144,금천구
202107,11200520,왕십리2동,106,성동구
202107,11590680,신대방2동,100,동작구
202107,11710550,마천2동,165,송파구
202107,11110650,혜화동,141,종로구
202107,11215730,군자동,118,광진구
202107,11215820,자양1동,141,광진구
202107,11470610,신월6동,54,양천구
202107,11560700,대림1동,114,영등포구
202107,11650531,서초4동,133,서초구
202107,11710540,마천1동,173,송파구
202107,11740690,둔촌1동,0,강동구
202107,11440600,대흥동,96,마포구
202107,11710642,문정2동,136,송파구
202107,11140590,광희동,39,중구
202107,11215740,중곡1동,70,광진구
202107,11560620,양평2동,101,영등포구
202107,11290760,장위1동,135,성북구
202107,11680650,역삼2동,97,강남구
202107,11230730,휘경2동,158,동대문구
202107,11470590,신월4동,130,양천구
202107,11680690,개포4동,79,강남구
202107,11140570,필동,56,중구
202107,11380690,진관동,366,은평구
202107,11620725,조원동,91,관악구
202107,11380570,대조동,191,은평구
202107,11440565,공덕동,260,마포구
202107,11350665,상계3.4동,227,노원구
202107,11380551,갈현1동,133,은평구
202107,11680531,논현2동,105,강남구
202107,11530560,구로5동,169,구로구
202107,11620695,신림동,54,관악구
202107,11260520,면목2동,154,중랑구
202107,11290640,정릉3동,150,성북구
202107,11320660,쌍문1동,188,도봉구
202107,11230610,답십리2동,231,동대문구
202107,11440630,신수동,136,마포구
202107,11545700,시흥4동,135,금천구
202107,11350625,중계2.3동,406,노원구
202107,11110600,가회동,39,종로구
202107,11290590,돈암2동,173,성북구
202107,11500641,방화3동,245,강서구
202107,11440610,염리동,87,마포구
202107,11500630,방화1동,227,강서구
202107,11140670,황학동,77,중구
202107,11470620,신정1동,119,양천구
202107,11140615,신당동,59,중구
202107,11650510,서초1동,129,서초구
202107,11380650,수색동,104,은평구
202107,11290660,길음1동,178,성북구
202107,11590550,상도3동,160,동작구
202107,11110640,이화동,77,종로구
202107,11500520,등촌1동,186,강서구
202107,11680510,신사동,107,강남구
202107,11650570,반포2동,51,서초구
202107,11530750,개봉2동,190,구로구
202107,11590640,사당3동,122,동작구
202107,11710710,잠실6동,112,송파구
202107,11350700,상계8동,133,노원구
202107,11680580,삼성1동,55,강남구
202107,11590670,신대방1동,140,동작구
202107,11200580,응봉동,118,성동구
202107,11230570,전농2동,131,동대문구
202107,11545670,시흥1동,225,금천구
202107,11230750,이문2동,126,동대문구
202107,11560660,신길4동,85,영등포구
202107,11260620,묵1동,210,중랑구
202107,11305545,송중동,182,강북구
202107,11320670,쌍문2동,182,도봉구
202107,11305595,번1동,118,강북구
202107,11320512,창2동,207,도봉구
202107,11440720,성산1동,99,마포구
202107,11620625,인헌동,112,관악구
202107,11650621,방배4동,125,서초구
202107,11710620,가락본동,132,송파구
202107,11620775,난곡동,179,관악구
202107,11440680,합정동,114,마포구
202107,11680730,일원1동,141,강남구
202107,11260610,중화2동,195,중랑구
202107,11170580,효창동,81,용산구
202107,11410565,충현동,161,서대문구
202107,11620655,신원동,109,관악구
202107,11620630,남현동,68,관악구
202107,11680656,도곡2동,155,강남구
202107,11200645,옥수동,164,성동구
202107,11170560,원효로1동,76,용산구
202107,11440710,연남동,125,마포구
202107,11650550,반포본동,38,서초구
202107,11215850,구의1동,102,광진구
202107,11305615,수유1동,190,강북구
202107,11740650,성내2동,135,강동구
202107,11200590,금호1가동,112,성동구
202107,11740660,성내3동,125,강동구
202107,11440555,아현동,150,마포구
202107,11410700,남가좌2동,191,서대문구
202107,11290810,석관동,236,성북구
202107,11350621,중계1동,123,노원구
202107,11710680,잠실3동,161,송파구
202107,11260570,면목7동,156,중랑구
202107,11380560,구산동,208,은평구
202107,11710566,오륜동,114,송파구
202107,11350619,중계본동,130,노원구
202107,11650581,반포4동,99,서초구
202107,11620665,서림동,111,관악구
202107,11215847,자양4동,134,광진구
202107,11110710,숭인2동,58,종로구
202107,11470570,신월2동,119,양천구
202107,11740610,천호2동,175,강동구
202107,11710590,송파2동,96,송파구
202107,11320522,도봉2동,224,도봉구
202107,11215760,중곡3동,93,광진구
202107,11140645,청구동,147,중구
202107,11380510,녹번동,265,은평구
202107,11260600,중화1동,112,중랑구
202107,11680750,수서동,202,강남구
202107,11740640,성내1동,101,강동구
202107,11500550,화곡2동,69,강서구
202107,11110680,창신2동,62,종로구
202107,11440740,상암동,173,마포구
202107,11440730,성산2동,255,마포구
202107,11500535,등촌3동,398,강서구
202107,11440655,서강동,147,마포구
202107,11650660,내곡동,122,서초구
202107,11740700,둔촌2동,168,강동구
202107,11320700,방학2동,157,도봉구
202107,11680720,일원본동,119,강남구
202107,11650590,방배본동,127,서초구
202107,11260575,면목3.8동,166,중랑구
202107,11380625,역촌동,295,은평구
202107,11530720,고척1동,141,구로구
202107,11545620,독산2동,114,금천구
202107,11110615,종로1.2.3.4가동,83,종로구
202107,11140665,동화동,92,중구
202107,11650560,반포1동,129,서초구
202107,11680590,삼성2동,90,강남구
202107,11110700,숭인1동,52,종로구
202107,11260660,망우3동,122,중랑구
202107,11560540,여의동,326,영등포구
202107,11590530,상도1동,284,동작구
202107,11380631,신사1동,180,은평구
202107,11680655,도곡1동,112,강남구
202107,11290705,종암동,347,성북구
202107,11380530,불광2동,200,은평구
202107,11170510,후암동,158,용산구
202107,11710690,잠실4동,71,송파구
202107,11710650,잠실본동,118,송파구
202107,11380552,갈현2동,176,은평구
202107,11470550,목5동,193,양천구
202107,11110515,청운효자동,101,종로구
202107,11380520,불광1동,343,은평구
202107,11170640,이촌2동,84,용산구
202107,11200540,마장동,64,성동구
202107,11290555,삼선동,63,성북구
202107,11545510,가산동,35,금천구
202107,11560605,문래동,66,영등포구
202107,11470560,신월1동,64,양천구
202107,11680660,개포1동,33,강남구
202107,11500530,등촌2동,53,강서구
202107,11530780,오류2동,99,구로구
202107,11680640,역삼1동,63,강남구
202107,11500593,화곡8동,54,강서구
202107,11500605,가양3동,74,강서구
202107,11410710,북가좌1동,51,서대문구
202107,11290600,안암동,41,성북구
202107,11230720,휘경1동,28,동대문구
202107,11110670,창신1동,15,종로구
202107,11290620,정릉1동,58,성북구
202107,11560560,당산2동,79,영등포구
202107,11620715,난향동,36,관악구
202107,11560680,신길6동,43,영등포구
202107,11260680,신내1동,146,중랑구
202107,11260690,신내2동,56,중랑구
202107,11410640,홍제3동,50,서대문구
202107,11215780,능동,17,광진구
202107,11170555,청파동,52,용산구
202107,11260590,상봉2동,35,중랑구
202107,11380580,응암1동,65,은평구
202107,11500570,화곡4동,56,강서구
202107,11710570,오금동,118,송파구
202107,11440700,망원2동,33,마포구
202107,11710647,위례동,69,송파구
202107,11440585,도화동,83,마포구
202107,11560630,신길1동,44,영등포구
202107,11215840,자양3동,65,광진구
202107,11470520,목2동,58,양천구
202107,11590510,노량진1동,87,동작구
202107,11290575,동선동,38,성북구
202107,11200670,성수2가1동,38,성동구
202107,11740560,고덕2동,47,강동구
202107,11230536,용신동,70,동대문구
202107,11380590,응암2동,51,은평구
202107,11710720,잠실7동,43,송파구
202107,11620615,중앙동,23,관악구
202107,11290650,정릉4동,81,성북구
202107,11170590,용문동,38,용산구
202107,11305635,수유3동,49,강북구
202107,11110550,부암동,46,종로구
202107,11110690,창신3동,17,종로구
202107,11530790,수궁동,50,구로구
202107,11590620,사당1동,44,동작구
202107,11500611,발산1동,97,강서구
202107,11170630,이촌1동,118,용산구
202107,11215830,자양2동,53,광진구
202107,11350570,월계2동,104,노원구
202107,11650651,양재1동,139,서초구
202107,11470510,목1동,47,양천구
202107,11680565,청담동,62,강남구
202107,11380640,증산동,39,은평구
202107,11530740,개봉1동,77,구로구
202107,11350611,하계1동,72,노원구
202107,11560550,당산1동,50,영등포구
202107,11650540,잠원동,65,서초구
202107,11530520,구로1동,36,구로구
202107,11530595,가리봉동,28,구로구
202107,11215770,중곡4동,62,광진구
202107,11305535,미아동,59,강북구
202107,11470650,신정4동,60,양천구
202107,11590660,대방동,99,동작구
202107,11230660,장안2동,66,동대문구
202107,11530770,오류1동,62,구로구
202107,11170700,보광동,35,용산구
202107,11290525,성북동,68,성북구
202107,11620585,낙성대동,16,관악구
202107,11710670,잠실2동,42,송파구
202107,11290725,월곡2동,60,성북구
202107,11350720,상계10동,55,노원구
202107,11500604,가양2동,86,강서구
202107,11110530,사직동,41,종로구
202107,11350670,상계5동,96,노원구
202107,11440690,망원1동,54,마포구
202107,11410685,홍은2동,86,서대문구
202107,11650620,방배3동,55,서초구
202107,11560515,영등포본동,44,영등포구
202107,11560670,신길5동,34,영등포구
202107,11305603,번2동,44,강북구
202107,11350595,공릉1동,99,노원구
202107,11650520,서초2동,37,서초구
202107,11710562,방이2동,35,송파구
202107,11140550,명동,16,중구
202107,11410720,북가좌2동,88,서대문구
202107,11320515,창5동,66,도봉구
202107,11620525,보라매동,64,관악구
202107,11650580,반포3동,62,서초구
202107,11410555,북아현동,33,서대문구
202107,11560710,대림2동,33,영등포구
202107,11470640,신정3동,109,양천구
202107,11140625,다산동,50,중구
202107,11710610,삼전동,60,송파구
202107,11350600,공릉2동,70,노원구
202107,11650610,방배2동,56,서초구
202107,11200550,사근동,25,성동구
202107,11410690,남가좌1동,32,서대문구
202107,11545680,시흥2동,74,금천구
202107,11230545,제기동,88,동대문구
202107,11320690,방학1동,80,도봉구
202107,11320710,방학3동,103,도봉구
202107,11470540,목4동,50,양천구
202107,11260655,망우본동,90,중랑구
202107,11500510,염창동,53,강서구
202107,11620605,은천동,82,관악구
202107,11200660,성수1가2동,25,성동구
202107,11215870,구의3동,59,광진구
202107,11290610,보문동,47,성북구
202107,11260565,면목본동,69,중랑구
202107,11710532,거여2동,71,송파구
202107,11140635,약수동,93,중구
202107,11230560,전농1동,78,동대문구
202107,11560585,도림동,50,영등포구
202107,11710646,장지동,99,송파구
202107,11740580,암사2동,35,강동구
202107,11710531,거여1동,39,송파구
202107,11200690,성수2가3동,22,성동구
202107,11740590,암사3동,39,강동구
202107,11200790,용답동,30,성동구
202107,11740530,명일1동,77,강동구
202107,11305575,삼각산동,61,강북구
202107,11215810,광장동,80,광진구
202107,11530540,구로3동,45,구로구
202107,11560535,영등포동,47,영등포구
202107,11320521,도봉1동,58,도봉구
202107,11215710,화양동,30,광진구
202107,11530530,구로2동,77,구로구
202107,11200570,행당2동,54,성동구
202107,11500620,공항동,74,강서구
202107,11620685,신사동,45,관악구
202107,11680670,개포2동,53,강남구
202107,11230650,장안1동,66,동대문구
202107,11740550,고덕1동,77,강동구
202107,11500640,방화2동,83,강서구
202107,11680545,압구정동,91,강남구
202107,11650600,방배1동,37,서초구
202107,11560690,신길7동,33,영등포구
202107,11500603,가양1동,47,강서구
202107,11410585,신촌동,39,서대문구
202107,11545710,시흥5동,69,금천구
202107,11710510,풍납1동,33,송파구
202107,11170650,이태원1동,39,용산구
202107,11710641,문정1동,44,송파구
202107,11200650,성수1가1동,26,성동구
202107,11470580,신월3동,36,양천구
202107,11140650,신당5동,25,중구
202107,11305555,송천동,73,강북구
202107,11410615,연희동,102,서대문구
202107,11305608,번3동,55,강북구
202107,11140580,장충동,16,중구
202107,11215750,중곡2동,45,광진구
202107,11410620,홍제1동,75,서대문구
202107,11710600,석촌동,54,송파구
202107,11140605,을지로동,7,중구
202107,11200615,금호2.3가동,60,성동구
202107,11170570,원효로2동,37,용산구
202107,11290715,월곡1동,60,성북구
202107,11620765,미성동,73,관악구
202107,11530760,개봉3동,49,구로구
202107,11410660,홍은1동,82,서대문구
202107,11710520,풍납2동,56,송파구
202107,11470530,목3동,47,양천구
202107,11470630,신정2동,46,양천구
202107,11530510,신도림동,59,구로구
202107,11500591,화곡6동,68,강서구
202107,11215860,구의2동,50,광진구
202107,11530730,고척2동,67,구로구
202107,11410655,홍제2동,47,서대문구
202107,11530550,구로4동,57,구로구
202107,11590520,노량진2동,41,동작구
202107,11620565,성현동,64,관악구
202107,11740570,암사1동,97,강동구
202107,11230710,회기동,33,동대문구
202107,11305534,삼양동,70,강북구
202107,11350580,월계3동,95,노원구
202107,11620735,대학동,41,관악구
202107,11740515,강일동,105,강동구
202107,11740685,길동,115,강동구
202107,11320511,창1동,69,도봉구
202107,11410520,천연동,59,서대문구
202107,11350695,상계6.7동,129,노원구
202107,11680521,논현1동,38,강남구
202107,11290630,정릉2동,77,성북구
202107,11290685,길음2동,34,성북구
202107,11290580,돈암1동,41,성북구
202107,11110580,교남동,22,종로구
202107,11230600,답십리1동,54,동대문구
202107,11290780,장위3동,22,성북구
202107,11545690,시흥3동,27,금천구
202107,11305625,수유2동,77,강북구
202107,11470670,신정6동,55,양천구
202107,11680700,세곡동,161,강남구
202107,11350630,상계1동,123,노원구
202107,11620645,서원동,28,관악구
202107,11170520,용산2가동,48,용산구
202107,11110570,무악동,24,종로구
202107,11170660,이태원2동,32,용산구
202107,11740620,천호3동,55,강동구
202107,11260550,면목5동,21,중랑구
202107,11470600,신월5동,37,양천구
202107,11170690,서빙고동,52,용산구
202107,11350624,중계4동,71,노원구
202107,11590540,상도2동,83,동작구
202107,11590560,상도4동,76,동작구
202107,11680740,일원2동,45,강남구
202107,11710580,송파1동,39,송파구
202107,11200535,왕십리도선동,65,성동구
202107,11545610,독산1동,64,금천구
202107,11620575,행운동,47,관악구
202107,11680600,대치1동,40,강남구
202107,11110560,평창동,92,종로구
202107,11350710,상계9동,77,노원구
202107,11470680,신정7동,88,양천구
202107,11350560,월계1동,66,노원구
202107,11500540,화곡1동,104,강서구
202107,11200720,송정동,28,성동구
202107,11560650,신길3동,44,영등포구
202107,11710631,가락1동,38,송파구
202107,11320680,쌍문3동,46,도봉구
202107,11380632,신사2동,50,은평구
202107,11230705,청량리동,85,동대문구
202107,11620545,청림동,48,관악구
202107,11740540,명일2동,56,강동구
202107,11305660,인수동,116,강북구
202107,11200620,금호4가동,36,성동구
202107,11380600,응암3동,79,은평구
202107,11110540,삼청동,14,종로구
202107,11440590,용강동,58,마포구
202107,11560610,양평1동,32,영등포구
202107,11560720,대림3동,52,영등포구
202107,11260540,면목4동,43,중랑구
202107,11650530,서초3동,77,서초구
202107,11170530,남영동,21,용산구
202107,11620595,청룡동,57,관악구
202107,11320513,창3동,32,도봉구
202107,11320681,쌍문4동,56,도봉구
202107,11170625,한강로동,51,용산구
202107,11350640,상계2동,56,노원구
202107,11680630,대치4동,32,강남구
202107,11200560,행당1동,29,성동구
202107,11500560,화곡3동,57,강서구
202107,11170685,한남동,84,용산구
202107,11590630,사당2동,69,동작구
202107,11140520,소공동,3,중구
202107,11590651,사당5동,45,동작구
202107,11140540,회현동,31,중구
202107,11140680,중림동,38,중구
202107,11590605,흑석동,106,동작구
202107,11110630,종로5.6가동,20,종로구
202107,11620745,삼성동,99,관악구
202107,11740600,천호1동,94,강동구
202107,11260580,상봉1동,63,중랑구
202107,11320514,창4동,88,도봉구
202107,11350612,하계2동,61,노원구
202107,11470611,신월7동,57,양천구
202107,11710561,방이1동,41,송파구
202107,11440660,서교동,80,마포구
202107,11590650,사당4동,40,동작구
202107,11710632,가락2동,63,송파구
202107,11230740,이문1동,48,동대문구
202107,11290770,장위2동,42,성북구
202107,11500615,우장산동,82,강서구
202107,11650652,양재2동,56,서초구
202107,11545640,독산4동,33,금천구
202107,11500590,화곡본동,70,강서구
202107,11680610,대치2동,60,강남구
202107,11260630,묵2동,42,중랑구
202107,11305645,우이동,66,강북구
202107,11545630,독산3동,65,금천구
202107,11200520,왕십리2동,38,성동구
202107,11590680,신대방2동,48,동작구
202107,11710550,마천2동,66,송파구
202107,11110650,혜화동,55,종로구
202107,11215730,군자동,37,광진구
202107,11215820,자양1동,39,광진구
202107,11470610,신월6동,21,양천구
202107,11560700,대림1동,51,영등포구
202107,11650531,서초4동,65,서초구
202107,11710540,마천1동,60,송파구
202107,11740690,둔촌1동,0,강동구
202107,11440600,대흥동,37,마포구
202107,11710642,문정2동,60,송파구
202107,11140590,광희동,15,중구
202107,11215740,중곡1동,35,광진구
202107,11560620,양평2동,44,영등포구
202107,11290760,장위1동,54,성북구
202107,11680650,역삼2동,39,강남구
202107,11230730,휘경2동,54,동대문구
202107,11470590,신월4동,32,양천구
202107,11680690,개포4동,41,강남구
202107,11140570,필동,25,중구
202107,11380690,진관동,135,은평구
202107,11620725,조원동,32,관악구
202107,11380570,대조동,60,은평구
202107,11440565,공덕동,84,마포구
202107,11350665,상계3.4동,83,노원구
202107,11380551,갈현1동,63,은평구
202107,11680531,논현2동,44,강남구
202107,11530560,구로5동,54,구로구
202107,11620695,신림동,25,관악구
202107,11260520,면목2동,71,중랑구
202107,11290640,정릉3동,62,성북구
202107,11320660,쌍문1동,68,도봉구
202107,11230610,답십리2동,76,동대문구
202107,11440630,신수동,50,마포구
202107,11545700,시흥4동,49,금천구
202107,11350625,중계2.3동,136,노원구
202107,11110600,가회동,23,종로구
202107,11290590,돈암2동,84,성북구
202107,11500641,방화3동,120,강서구
202107,11440610,염리동,27,마포구
202107,11500630,방화1동,97,강서구
202107,11140670,황학동,36,중구
202107,11470620,신정1동,53,양천구
202107,11140615,신당동,31,중구
202107,11650510,서초1동,50,서초구
202107,11380650,수색동,42,은평구
202107,11290660,길음1동,80,성북구
202107,11590550,상도3동,62,동작구
202107,11110640,이화동,17,종로구
202107,11500520,등촌1동,79,강서구
202107,11680510,신사동,56,강남구
202107,11650570,반포2동,23,서초구
202107,11530750,개봉2동,68,구로구
202107,11590640,사당3동,54,동작구
202107,11710710,잠실6동,42,송파구
202107,11350700,상계8동,49,노원구
202107,11680580,삼성1동,34,강남구
202107,11590670,신대방1동,63,동작구
202107,11200580,응봉동,37,성동구
202107,11230570,전농2동,41,동대문구
202107,11545670,시흥1동,90,금천구
202107,11230750,이문2동,66,동대문구
202107,11560660,신길4동,31,영등포구
202107,11260620,묵1동,84,중랑구
202107,11305545,송중동,69,강북구
202107,11320670,쌍문2동,65,도봉구
202107,11305595,번1동,40,강북구
202107,11320512,창2동,65,도봉구
202107,11440720,성산1동,33,마포구
202107,11620625,인헌동,36,관악구
202107,11650621,방배4동,58,서초구
202107,11710620,가락본동,50,송파구
202107,11620775,난곡동,77,관악구
202107,11440680,합정동,49,마포구
202107,11680730,일원1동,70,강남구
202107,11260610,중화2동,57,중랑구
202107,11170580,효창동,26,용산구
202107,11410565,충현동,78,서대문구
202107,11620655,신원동,39,관악구
202107,11620630,남현동,31,관악구
202107,11680656,도곡2동,76,강남구
202107,11200645,옥수동,77,성동구
202107,11170560,원효로1동,27,용산구
202107,11440710,연남동,42,마포구
202107,11650550,반포본동,15,서초구
202107,11215850,구의1동,34,광진구
202107,11305615,수유1동,51,강북구
202107,11740650,성내2동,54,강동구
202107,11200590,금호1가동,39,성동구
202107,11740660,성내3동,56,강동구
202107,11440555,아현동,68,마포구
202107,11410700,남가좌2동,80,서대문구
202107,11290810,석관동,88,성북구
202107,11350621,중계1동,44,노원구
202107,11710680,잠실3동,84,송파구
202107,11260570,면목7동,60,중랑구
202107,11380560,구산동,90,은평구
202107,11710566,오륜동,55,송파구
202107,11350619,중계본동,39,노원구
202107,11650581,반포4동,46,서초구
202107,11620665,서림동,45,관악구
202107,11215847,자양4동,48,광진구
202107,11110710,숭인2동,23,종로구
202107,11470570,신월2동,52,양천구
202107,11740610,천호2동,77,강동구
202107,11710590,송파2동,50,송파구
202107,11320522,도봉2동,128,도봉구
202107,11215760,중곡3동,38,광진구
202107,11140645,청구동,48,중구
202107,11380510,녹번동,113,은평구
202107,11260600,중화1동,44,중랑구
202107,11680750,수서동,96,강남구
202107,11740640,성내1동,35,강동구
202107,11500550,화곡2동,44,강서구
202107,11110680,창신2동,19,종로구
202107,11440740,상암동,71,마포구
202107,11440730,성산2동,110,마포구
202107,11500535,등촌3동,164,강서구
202107,11440655,서강동,50,마포구
202107,11650660,내곡동,60,서초구
202107,11740700,둔촌2동,65,강동구
202107,11320700,방학2동,57,도봉구
202107,11680720,일원본동,76,강남구
202107,11650590,방배본동,53,서초구
202107,11260575,면목3.8동,63,중랑구
202107,11380625,역촌동,100,은평구
202107,11530720,고척1동,58,구로구
202107,11545620,독산2동,40,금천구
202107,11110615,종로1.2.3.4가동,35,종로구
202107,11140665,동화동,35,중구
202107,11650560,반포1동,54,서초구
202107,11680590,삼성2동,55,강남구
202107,11110700,숭인1동,20,종로구
202107,11260660,망우3동,62,중랑구
202107,11560540,여의동,89,영등포구
202107,11590530,상도1동,124,동작구
202107,11380631,신사1동,61,은평구
202107,11680655,도곡1동,49,강남구
202107,11290705,종암동,129,성북구
202107,11380530,불광2동,77,은평구
202107,11170510,후암동,53,용산구
202107,11710690,잠실4동,45,송파구
202107,11710650,잠실본동,43,송파구
202107,11380552,갈현2동,64,은평구
202107,11470550,목5동,89,양천구
202107,11110515,청운효자동,36,종로구
202107,11380520,불광1동,106,은평구
202107,11170640,이촌2동,42,용산구
202107,11200540,마장동,13,성동구
202107,11290555,삼선동,11,성북구
202107,11545510,가산동,8,금천구
202107,11560605,문래동,16,영등포구
202107,11470560,신월1동,17,양천구
202107,11680660,개포1동,7,강남구
202107,11500530,등촌2동,18,강서구
202107,11530780,오류2동,28,구로구
202107,11680640,역삼1동,8,강남구
202107,11500593,화곡8동,10,강서구
202107,11500605,가양3동,20,강서구
202107,11410710,북가좌1동,8,서대문구
202107,11290600,안암동,5,성북구
202107,11230720,휘경1동,11,동대문구
202107,11110670,창신1동,5,종로구
202107,11290620,정릉1동,4,성북구
202107,11560560,당산2동,21,영등포구
202107,11620715,난향동,4,관악구
202107,11560680,신길6동,12,영등포구
202107,11260680,신내1동,39,중랑구
202107,11260690,신내2동,15,중랑구
202107,11410640,홍제3동,9,서대문구
202107,11215780,능동,3,광진구
202107,11170555,청파동,16,용산구
202107,11260590,상봉2동,13,중랑구
202107,11380580,응암1동,17,은평구
202107,11500570,화곡4동,10,강서구
202107,11710570,오금동,45,송파구
202107,11440700,망원2동,9,마포구
202107,11710647,위례동,17,송파구
202107,11440585,도화동,20,마포구
202107,11560630,신길1동,9,영등포구
202107,11215840,자양3동,19,광진구
202107,11470520,목2동,9,양천구
202107,11590510,노량진1동,28,동작구
202107,11290575,동선동,9,성북구
202107,11200670,성수2가1동,10,성동구
202107,11740560,고덕2동,11,강동구
202107,11230536,용신동,20,동대문구
202107,11380590,응암2동,14,은평구
202107,11710720,잠실7동,9,송파구
202107,11620615,중앙동,2,관악구
202107,11290650,정릉4동,22,성북구
202107,11170590,용문동,10,용산구
202107,11305635,수유3동,12,강북구
202107,11110550,부암동,8,종로구
202107,11110690,창신3동,2,종로구
202107,11530790,수궁동,19,구로구
202107,11590620,사당1동,14,동작구
202107,11500611,발산1동,20,강서구
202107,11170630,이촌1동,25,용산구
202107,11215830,자양2동,11,광진구
202107,11350570,월계2동,28,노원구
202107,11650651,양재1동,37,서초구
202107,11470510,목1동,14,양천구
202107,11680565,청담동,18,강남구
202107,11380640,증산동,15,은평구
202107,11530740,개봉1동,24,구로구
202107,11350611,하계1동,14,노원구
202107,11560550,당산1동,13,영등포구
202107,11650540,잠원동,18,서초구
202107,11530520,구로1동,10,구로구
202107,11530595,가리봉동,7,구로구
202107,11215770,중곡4동,13,광진구
202107,11305535,미아동,12,강북구
202107,11470650,신정4동,17,양천구
202107,11590660,대방동,24,동작구
202107,11230660,장안2동,17,동대문구
202107,11530770,오류1동,14,구로구
202107,11170700,보광동,15,용산구
202107,11290525,성북동,29,성북구
202107,11620585,낙성대동,8,관악구
202107,11710670,잠실2동,8,송파구
202107,11290725,월곡2동,14,성북구
202107,11350720,상계10동,9,노원구
202107,11500604,가양2동,22,강서구
202107,11110530,사직동,11,종로구
202107,11350670,상계5동,13,노원구
202107,11440690,망원1동,6,마포구
202107,11410685,홍은2동,35,서대문구
202107,11650620,방배3동,14,서초구
202107,11560515,영등포본동,17,영등포구
202107,11560670,신길5동,5,영등포구
202107,11305603,번2동,12,강북구
202107,11350595,공릉1동,25,노원구
202107,11650520,서초2동,10,서초구
202107,11710562,방이2동,15,송파구
202107,11140550,명동,2,중구
202107,11410720,북가좌2동,26,서대문구
202107,11320515,창5동,20,도봉구
202107,11620525,보라매동,14,관악구
202107,11650580,반포3동,15,서초구
202107,11410555,북아현동,13,서대문구
202107,11560710,대림2동,11,영등포구
202107,11470640,신정3동,36,양천구
202107,11140625,다산동,12,중구
202107,11710610,삼전동,26,송파구
202107,11350600,공릉2동,29,노원구
202107,11650610,방배2동,14,서초구
202107,11200550,사근동,3,성동구
202107,11410690,남가좌1동,7,서대문구
202107,11545680,시흥2동,13,금천구
202107,11230545,제기동,19,동대문구
