addr,lat,lng,법정동,cnt,법정동코드,행정동,행정동코드
서울특별시 강남구 테헤란로4길 6,37.49766741738,127.0292863602,역삼동,10,1168010100,역삼1동,1168064000
서울특별시 강남구 테헤란로52길 16,37.502404300218,127.0468319124,역삼동,3,1168010100,역삼2동,1168065000
서울특별시 강남구 테헤란로52길 16,37.502566196587,127.0475445025,역삼동,3,1168010100,역삼2동,1168065000
서울특별시 강남구 테헤란로606,37.508834,127.064114,대치동,1,1168010600,대치2동,1168061000
서울특별시 강남구 테헤란로63길 9,37.5057545,127.0500421,삼성동,2,1168010500,삼성2동,1168059000
서울특별시 강남구 학동로 165,37.5137746,127.0290436,논현동,8,1168010800,논현1동,1168052100
서울특별시 강남구 학동로 165,37.513861169,127.02897846,논현동,2,1168010800,논현1동,1168052100
서울특별시 강남구 학동로 338,37.516540274935,127.0401622345,논현동,2,1168010800,논현2동,1168053100
서울특별시 강남구 학동로 426,37.51793074154,127.0471300614,삼성동,1,1168010500,삼성2동,1168059000
서울특별시 강남구 학동로 432,37.5179814,127.048764,삼성동,3,1168010500,삼성2동,1168059000
서울특별시 강남구 학동로20길 25 (논현동),37.5115030798,127.0285346272,논현동,1,1168010800,논현1동,1168052100
"서울특별시 강남구 학동로30길 21 (논현동, 논현베르빌)",37.5126,127.033,논현동,1,1168010800,논현2동,1168053100
서울특별시 강남구 학동로43길 17 (논현동),37.51742521745,127.0372066508,논현동,1,1168010800,논현2동,1168053100
서울특별시 강남구 학동로68길 29,37.5166086,127.0488347,삼성동,5,1168010500,삼성2동,1168059000
서울특별시 강남구 학동로68길 30,37.515998,127.046222,삼성동,2,1168010500,삼성2동,1168059000
"서울특별시 강남구 학동로68길 30 (삼성동, 삼성동중앙하이츠빌리지)",37.516,127.046,삼성동,1,1168010500,삼성2동,1168059000
"서울특별시 강남구 학동로73길 33 (청담동, 청담4차e편한세상)",37.5207,127.047,청담동,4,1168010400,청담동,1168056500
서울특별시 강남구 학동로97길 51,37.522727281171,127.0531650713,청담동,5,1168010400,청담동,1168056500
서울특별시 강남구 헌릉로571길 20,37.467098236,127.10210182,세곡동,5,1168011100,세곡동,1168070000
서울특별시 강남구 헌릉로590길 10,37.4643056,127.1029138,세곡동,7,1168011100,세곡동,1168070000
"서울특별시 강남구 헌릉로590길 10 (세곡동, 신동아파밀리에)",37.4645049844,127.1026820124,세곡동,2,1168011100,세곡동,1168070000
서울특별시 강남구 헌릉로590길 100,37.464,127.101,세곡동,2,1168011100,세곡동,1168070000
서울특별시 강남구 헌릉로590길 63,37.461046536966,127.1015408705,세곡동,8,1168011100,세곡동,1168070000
서울특별시 강남구 헌릉로590길 88,37.462091,127.101955,세곡동,2,1168011100,세곡동,1168070000
서울특별시 강동구 강동대로 143,37.526748,127.123172,성내동,1,1174010800,성내1동,1174064000
서울특별시 강동구 강동대로 53길 76,37.5260433,127.1329014,성내동,1,1174010800,성내3동,1174066000
서울특별시 강동구 강일동 고덕로97길 100,37.562856,127.17973,강일동,1,1174011000,강일동,1174051500
서울특별시 강동구 강일동 고덕로97길 20 ,37.5592088582,127.1799953539,강일동,1,1174011000,강일동,1174051500
서울특별시 강동구 강일동 아리수로93길 40 ,37.5655159695,127.1751072048,강일동,2,1174011000,강일동,1174051500
서울특별시 강동구 강일동 아리수로94길 19,37.5627340873,127.1772602489,강일동,1,1174011000,강일동,1174051500
서울특별시 강동구 강일동 아리수로97길 20,37.567726,127.178447,강일동,4,1174011000,강일동,1174051500
서울특별시 강동구 고덕동 동남로79길 26,37.5591846946,127.1537423213,고덕동,4,1174010200,고덕1동,1174055000
서울특별시 강동구 고덕로 130,37.5535846,127.1397974,암사동,3,1174010700,암사1동,1174057000
서울특별시 강동구 고덕로 131 ,37.556496,127.1408189,암사동,9,1174010700,암사3동,1174059000
서울특별시 강동구 고덕로 133,37.555251406651,127.1403481419,암사동,1,1174010700,암사3동,1174059000
서울특별시 강동구 고덕로 201,37.5562072,127.1485437,고덕동,2,1174010200,고덕1동,1174055000
서울특별시 강동구 고덕로 262,37.554667665,127.15462218,명일동,2,1174010100,명일2동,1174054000
서울특별시 강동구 고덕로 276,37.554442,127.155497,명일동,6,1174010100,명일2동,1174054000
서울특별시 강동구 고덕로 276,37.554606,127.155966,명일동,1,1174010100,명일2동,1174054000
서울특별시 강동구 고덕로 276,37.55470609461,127.1556117775,명일동,1,1174010100,명일2동,1174054000
서울특별시 강동구 고덕로 333,37.557472,127.1622105,고덕동,16,1174010200,고덕2동,1174056000
서울특별시 강동구 고덕로 427,37.558797292,127.17318216,강일동,3,1174011000,강일동,1174051500
서울특별시 강동구 고덕로 52-11,37.554097,127.131061,암사동,2,1174010700,암사1동,1174057000
서울특별시 강동구 고덕로28길 36,37.5529087,127.1372547,암사동,1,1174010700,암사1동,1174057000
서울특별시 강동구 고덕로80길 134,37.551718455,127.16485701,상일동,4,1174010300,상일1동,1174052500
"서울특별시 강동구 고덕로80길 134 (상일동, 고덕숲아이파크)",37.55066704844,127.1628686381,상일동,3,1174010300,상일1동,1174052500
"서울특별시 강동구 고덕로80길 134 (상일동, 고덕숲아이파크)",37.55122298003,127.164805001,상일동,2,1174010300,상일1동,1174052500
"서울특별시 강동구 고덕로80길 134 (상일동, 고덕숲아이파크)",37.5513536388,127.1615347609,상일동,2,1174010300,상일1동,1174052500
"서울특별시 강동구 고덕로80길 134 (상일동, 고덕숲아이파크)",37.55264251968,127.1644686198,상일동,2,1174010300,상일1동,1174052500
서울특별시 강동구 고덕로97길 20,37.559,127.18,강일동,4,1174011000,강일동,1174051500
서울특별시 강동구 고덕로97길 29,37.559474098081,127.1785801188,강일동,4,1174011000,강일동,1174051500
서울특별시 강동구 고덕로97길 29,37.559933801105,127.178451059,강일동,3,1174011000,강일동,1174051500
서울특별시 강동구 고덕로97길 29,37.561203034708,127.1792237232,강일동,2,1174011000,강일동,1174051500
서울특별시 강동구 구천면로 161,37.54202,127.12297,천호동,1,1174010900,천호2동,1174061000
서울특별시 강동구 구천면로 395(명일동),37.551194,127.142924,명일동,2,1174010100,명일1동,1174053000
서울특별시 강동구 구천면로 42길 60(천호동),37.545049,127.136282,천호동,2,1174010900,천호1동,1174060000
서울특별시 강동구 구천면로 452,37.548551,127.147855,명일동,1,1174010100,명일1동,1174053000
서울특별시 강동구 구천면로 452,37.548632,127.147854,명일동,2,1174010100,명일1동,1174053000
서울특별시 강동구 구천면로 633,37.550583,127.1683007,상일동,1,1174010300,상일1동,1174052500
서울특별시 강동구 구천면로41길 79,37.547406594,127.12996346,천호동,5,1174010900,천호2동,1174061000
서울특별시 강동구 길동 명일로 293 ,37.5447060359,127.1463619029,명일동,2,1174010100,명일1동,1174053000
서울특별시 강동구 둔촌동 명일로 102 ,37.5276457671,127.1425454548,둔촌동,3,1174010600,둔촌2동,1174070000
서울특별시 강동구 둔촌동 명일로 110 ,37.5288091079,127.1431676374,둔촌동,1,1174010600,둔촌2동,1174070000
서울특별시 강동구 둔촌동 명일로 172,37.533875,127.147529,둔촌동,4,1174010600,둔촌2동,1174070000
서울특별시 강동구 명일동 260-1,37.54588600963,127.1466312646,명일동,2,1174010100,명일1동,1174053000
서울특별시 강동구 명일동 동남로71길 19,37.550839,127.155315,명일동,1,1174010100,명일2동,1174054000
서울특별시 강동구 명일로 113,37.52919773,127.1421795,둔촌동,5,1174010600,둔촌2동,1174070000
서울특별시 강동구 명일로 229-1,37.5392303,127.1462142,길동,1,1174010500,길동,1174068500
서울특별시 강동구 상암로 11,37.55239540617,127.1258164564,암사동,10,1174010700,암사2동,1174058000
서울특별시 강동구 상암로3길 77,37.554298,127.127117,암사동,4,1174010700,암사2동,1174058000
서울특별시 강동구 상암로41길 45,37.54822574934,127.1408350327,천호동,2,1174010900,천호1동,1174060000
서울특별시 강동구 상일로 74,37.55223512265,127.1752187199,상일동,8,1174010300,상일2동,1174052600
서울특별시 강동구 상일로12길 89,37.556,127.173,상일동,1,1174010300,상일2동,1174052600
서울특별시 강동구 상일로12길 95,37.557,127.172,상일동,2,1174010300,상일2동,1174052600
서울특별시 강동구 상일로6길 26,37.5488184,127.1753261,상일동,3,1174010300,상일2동,1174052600
서울특별시 강동구 선사로 120,37.5489223,127.1233777,암사동,3,1174010700,암사2동,1174058000
서울특별시 강동구 선사로 70,37.5448122,127.1218396,천호동,1,1174010900,천호2동,1174061000
서울특별시 강동구 성내동 410-2,37.53051922418,127.1335396726,성내동,1,1174010800,성내3동,1174066000
서울특별시 강동구 성내동 598,37.53331732998,127.1310838701,성내동,2,1174010800,성내2동,1174065000
서울특별시 강동구 성내동 풍성로 128 ,37.5299423276,127.1259823751,성내동,5,1174010800,성내1동,1174064000
서울특별시 강동구 성내동 풍성로53길 40 ,37.5311320576,127.1353837592,성내동,2,1174010800,성내3동,1174066000
서울특별시 강동구 성내로 25,37.5302,127.1237,성내동,1,1174010800,성내1동,1174064000
서울특별시 강동구 성내로 25,37.53025,127.12379,성내동,2,1174010800,성내1동,1174064000
서울특별시 강동구 성내로 39,37.529456438,127.1253706342,성내동,2,1174010800,성내1동,1174064000
서울특별시 강동구 성내로 45,37.52,127.0,주성동,1,1117013400,서빙고동,1117069000
서울특별시 강동구 성내로 45,37.529539325201,127.1253752982,성내동,1,1174010800,성내1동,1174064000
서울특별시 강동구 성내로 51,37.529201,127.126227,성내동,2,1174010800,성내1동,1174064000
서울특별시 강동구 성내로 80,37.5267468,127.1281943,성내동,5,1174010800,성내1동,1174064000
서울특별시 강동구 성내로 80,37.5271797,127.1279653,성내동,5,1174010800,성내1동,1174064000
서울특별시 강동구 성내로45,37.530126,127.1237708,성내동,1,1174010800,성내1동,1174064000
서울특별시 강동구 성안로 155,37.537236,127.134759,천호동,3,1174010900,천호3동,1174062000
서울특별시 강동구 아리수로 131,37.5630380989,127.1416213625,암사동,1,1174010700,암사3동,1174059000
서울특별시 강동구 아리수로93가길 77,37.5697361,127.1715778,강일동,6,1174011000,강일동,1174051500
서울특별시 강동구 아리수로93길 40,37.5655171,127.1751066,강일동,3,1174011000,강일동,1174051500
서울특별시 강동구 아리수로94길 72,37.560720946009,127.1762685393,강일동,1,1174011000,강일동,1174051500
서울특별시 강동구 아리수로97길 19,37.56699469661,127.176790416,강일동,5,1174011000,강일동,1174051500
서울특별시 강동구 아리수로98길 25,37.56505092294,127.178802828,강일동,4,1174011000,강일동,1174051500
서울특별시 강동구 암사동 675,37.54882027091,127.1253702418,암사동,5,1174010700,암사2동,1174058000
서울특별시 강동구 암사동 고덕로 53,37.5549808769,127.1311444412,암사동,1,1174010700,암사3동,1174059000
서울특별시 강동구 암사동 고덕로19길 30,37.556032,127.133941,암사동,1,1174010700,암사3동,1174059000
서울특별시 강동구 암사동 올림픽로104길 41,37.5560114394,127.131304691,암사동,3,1174010700,암사3동,1174059000
서울특별시 강동구 양재대로 1318,37.52386992,127.135443,둔촌동,5,1174010600,둔촌1동,1174069000
서울특별시 강동구 양재대로 1323,37.524511,127.134588,성내동,2,1174010800,성내3동,1174066000
서울특별시 강동구 양재대로 138길 37,37.5497683,127.1459978,명일동,1,1174010100,명일1동,1174053000
서울특별시 강동구 양재대로 156길 123,37.5572807,127.1515077,고덕동,1,1174010200,고덕1동,1174055000
서울특별시 강동구 양재대로 1571,37.54571126255,127.1421724756,천호동,1,1174010900,천호1동,1174060000
서울특별시 강동구 양재대로 1650,37.554389878662,127.1459180806,명일동,5,1174010100,명일1동,1174053000
서울특별시 강동구 양재대로 1706,37.557954837512,127.1462943289,고덕동,3,1174010200,고덕1동,1174055000
"서울특별시 강동구 양재대로111길 15 (길동, 탑스위트)",37.5371,127.139,길동,3,1174010500,길동,1174068500
서울특별시 강동구 양재대로112길 77,37.536222918,127.14389337,길동,2,1174010500,길동,1174068500
서울특별시 강동구 양재대로134길 52,37.547402,127.146422,명일동,1,1174010100,명일1동,1174053000
서울특별시 강동구 양재대로81길 90,37.524828,127.129798,성내동,2,1174010800,성내3동,1174066000
"서울특별시 강동구 양재대로91길 62 (성내동, 동아1차아파트) 상가동",37.5287,127.133,성내동,1,1174010800,성내3동,1174066000
서울특별시 강동구 올림픽로 572,37.53212142268,127.1214757453,성내동,3,1174010800,성내1동,1174064000
서울특별시 강동구 올림픽로 667,37.54113607003,127.1239511254,천호동,1,1174010900,천호2동,1174061000
서울특별시 강동구 올림픽로 791,37.551728,127.127785,암사동,2,1174010700,암사2동,1174058000
서울특별시 강동구 올림픽로 875,37.561391,127.131951,암사동,1,1174010700,암사2동,1174058000
서울특별시 강동구 올림픽로81길 15,37.5439224,127.1245823,천호동,3,1174010900,천호2동,1174061000
서울특별시 강동구 올림픽로81길 15,37.5445391,127.1243435,천호동,2,1174010900,천호2동,1174061000
서울특별시 강동구 올림픽로89길 55,37.5467441,127.1229645,천호동,4,1174010900,천호2동,1174061000
서울특별시 강동구 올림픽로89길 57,37.54786831,127.1228531,천호동,4,1174010900,천호2동,1174061000
서울특별시 강동구 진황도로 61길 53,37.528701,127.147585,둔촌동,10,1174010600,둔촌2동,1174070000
서울특별시 강동구 진황도로29길 34,37.5387951,127.1333987,천호동,1,1174010900,천호3동,1174062000
서울특별시 강동구 천중로 253,37.540909324,127.14794618,길동,5,1174010500,길동,1174068500
서울특별시 강동구 천호대로 1005,37.53887464166,127.1244744264,천호동,3,1174010900,천호2동,1174061000
서울특별시 강동구 천호대로 1095,37.53594221,127.1336623,천호동,5,1174010900,천호3동,1174062000
서울특별시 강동구 천호대로 1183,37.5345623,127.1426858,길동,1,1174010500,길동,1174068500
